-0.009756	-0.058536	-0.058536	
0.053658	-0.082926	-0.078048	
0.063414	-0.063414	-0.07317	
0.078048	-0.04878	-0.058536	
-0.009756	-0.07317	-0.053658	
-0.009756	-0.092682	-0.078048	
0.07317	-0.078048	-0.07317	
0.034146	-0.043902	-0.053658	
-0.029268	-0.07317	-0.063414	
0.034146	-0.087804	-0.082926	
0.053658	-0.07317	-0.07317	
0.07317	-0.053658	-0.058536	
-0.014634	-0.07317	-0.053658	
0.029268	-0.087804	-0.078048	
0.07317	-0.07317	-0.07317	
0.034146	-0.043902	-0.058536	
-0.039024	-0.07317	-0.058536	
0.034146	-0.082926	-0.078048	
0.053658	-0.063414	-0.068292	
0.078048	-0.043902	-0.053658	
-0.009756	-0.063414	-0.04878	
0.029268	-0.087804	-0.07317	
0.07317	-0.068292	-0.07317	
0.034146	-0.034146	-0.04878	
-0.034146	-0.07317	-0.058536	
0.02439	-0.092682	-0.07317	
0.043902	-0.07317	-0.063414	
0.063414	-0.04878	-0.053658	
-0.014634	-0.07317	-0.04878	
0.02439	-0.092682	-0.078048	
0.063414	-0.082926	-0.078048	
0.02439	-0.043902	-0.053658	
-0.039024	-0.07317	-0.058536	
0.02439	-0.09756	-0.078048	
0.039024	-0.078048	-0.068292	
0.053658	-0.058536	-0.058536	
-0.02439	-0.053658	-0.053658	
0.019512	-0.092682	-0.078048	
0.058536	-0.07317	-0.078048	
0.019512	-0.043902	-0.053658	
-0.04878	-0.078048	-0.063414	
0.019512	-0.09756	-0.082926	
0.034146	-0.078048	-0.07317	
0.053658	-0.058536	-0.058536	
-0.029268	-0.082926	-0.04878	
0.009756	-0.107316	-0.078048	
0.04878	-0.082926	-0.07317	
0.019512	-0.04878	-0.043902	
-0.053658	-0.078048	-0.053658	
0.009756	-0.09756	-0.078048	
0.029268	-0.082926	-0.068292	
0.04878	-0.058536	-0.053658	
-0.034146	-0.058536	-0.043902	
-0.034146	-0.09756	-0.07317	
0.04878	-0.082926	-0.07317	
0.009756	-0.04878	-0.04878	
-0.053658	-0.082926	-0.063414	
0.004878	-0.102438	-0.078048	
0.02439	-0.082926	-0.07317	
0.039024	-0.063414	-0.058536	
-0.043902	-0.058536	-0.053658	
0	-0.102438	-0.078048	
0.039024	-0.092682	-0.082926	
0	-0.063414	-0.053658	
-0.068292	-0.102438	-0.068292	
0	-0.112194	-0.082926	
0.019512	-0.092682	-0.078048	
0.039024	-0.07317	-0.063414	
-0.04878	-0.09756	-0.058536	
-0.053658	-0.12195	-0.087804	
0.034146	-0.102438	-0.087804	
0	-0.07317	-0.063414	
-0.07317	-0.102438	-0.07317	
-0.009756	-0.126828	-0.092682	
0.009756	-0.102438	-0.082926	
0.034146	-0.078048	-0.068292	
-0.043902	-0.078048	-0.058536	
-0.04878	-0.12195	-0.087804	
0.029268	-0.112194	-0.082926	
-0.004878	-0.07317	-0.068292	
-0.068292	-0.102438	-0.078048	
-0.004878	-0.126828	-0.092682	
0.014634	-0.107316	-0.082926	
0.034146	-0.082926	-0.063414	
-0.043902	-0.078048	-0.058536	
0	-0.107316	-0.087804	
0.039024	-0.102438	-0.087804	
0.004878	-0.063414	-0.058536	
-0.068292	-0.092682	-0.068292	
0.004878	-0.107316	-0.082926	
0.02439	-0.087804	-0.078048	
0.039024	-0.068292	-0.063414	
-0.043902	-0.087804	-0.053658	
0	-0.107316	-0.078048	
0.039024	-0.087804	-0.078048	
0.009756	-0.058536	-0.04878	
-0.058536	-0.087804	-0.058536	
0	-0.107316	-0.078048	
0.019512	-0.092682	-0.07317	
0.039024	-0.063414	-0.063414	
-0.039024	-0.058536	-0.053658	
0	-0.102438	-0.078048	
0.039024	-0.092682	-0.078048	
0.009756	-0.053658	-0.053658	
-0.058536	-0.078048	-0.058536	
0	-0.102438	-0.078048	
0.019512	-0.082926	-0.068292	
0.039024	-0.063414	-0.053658	
-0.043902	-0.063414	-0.04878	
-0.04878	-0.09756	-0.07317	
0.039024	-0.087804	-0.07317	
-0.004878	-0.053658	-0.04878	
-0.068292	-0.082926	-0.063414	
-0.009756	-0.107316	-0.078048	
0.014634	-0.087804	-0.068292	
0.039024	-0.068292	-0.058536	
-0.053658	-0.092682	-0.053658	
-0.053658	-0.112194	-0.078048	
0.029268	-0.09756	-0.078048	
0	-0.063414	-0.053658	
-0.068292	-0.092682	-0.063414	
-0.009756	-0.117072	-0.092682	
0.014634	-0.09756	-0.082926	
0.039024	-0.07317	-0.063414	
-0.043902	-0.068292	-0.053658	
-0.04878	-0.112194	-0.078048	
0.029268	-0.092682	-0.078048	
0	-0.058536	-0.053658	
-0.063414	-0.087804	-0.063414	
0	-0.107316	-0.082926	
0.019512	-0.092682	-0.078048	
0.039024	-0.068292	-0.058536	
-0.043902	-0.063414	-0.04878	
-0.004878	-0.09756	-0.078048	
0.034146	-0.092682	-0.078048	
0	-0.058536	-0.053658	
-0.058536	-0.082926	-0.053658	
0.004878	-0.102438	-0.07317	
0.02439	-0.082926	-0.063414	
0.043902	-0.063414	-0.043902	
-0.034146	-0.078048	-0.039024	
0.019512	-0.092682	-0.058536	
0.068292	-0.058536	-0.058536	
0.063414	0.004878	-0.02439	
-0.009756	-0.034146	-0.019512	
0.039024	-0.068292	-0.043902	
0.063414	-0.043902	-0.034146	
0.087804	-0.014634	-0.014634	
0.004878	-0.009756	-0.004878	
-0.004878	-0.058536	-0.043902	
0.068292	-0.053658	-0.053658	
0.009756	-0.043902	-0.039024	
-0.058536	-0.087804	-0.068292	
0	-0.117072	-0.09756	
0.019512	-0.102438	-0.087804	
0.034146	-0.082926	-0.07317	
-0.053658	-0.078048	-0.068292	
-0.058536	-0.117072	-0.078048	
0.019512	-0.107316	-0.082926	
-0.009756	-0.063414	-0.04878	
-0.082926	-0.087804	-0.058536	
-0.014634	-0.112194	-0.07317	
0.004878	-0.092682	-0.063414	
0.02439	-0.07317	-0.053658	
-0.058536	-0.068292	-0.04878	
-0.063414	-0.107316	-0.078048	
0.02439	-0.087804	-0.078048	
-0.004878	-0.04878	-0.053658	
-0.068292	-0.087804	-0.063414	
0	-0.141462	-0.107316	
0.029268	-0.131706	-0.107316	
0.063414	-0.102438	-0.082926	
0	-0.078048	-0.029268	
0.068292	0.004878	0.07317	
0.126828	0.082926	0.141462	
0.09756	0.375606	0.39024	
-0.004878	0.619506	0.590238	
-0.087804	0.65853	0.619506	
-0.180486	0.570726	0.531702	
-0.385362	0.321948	0.312192	
-0.521946	0	0.058536	
-0.551214	-0.199998	-0.087804	
-0.419508	-0.248778	-0.117072	
-0.326826	-0.175608	-0.07317	
-0.253656	-0.160974	-0.063414	
-0.092682	-0.14634	-0.07317	
-0.043902	-0.12195	-0.068292	
0	-0.078048	-0.058536	
-0.029268	-0.063414	-0.053658	
0.034146	-0.092682	-0.078048	
0.087804	-0.07317	-0.082926	
0.058536	-0.034146	-0.058536	
-0.004878	-0.063414	-0.063414	
0.053658	-0.082926	-0.082926	
0.078048	-0.058536	-0.07317	
0.102438	-0.034146	-0.04878	
0.02439	-0.02439	-0.039024	
0.02439	-0.063414	-0.058536	
0.112194	-0.053658	-0.063414	
0.082926	-0.014634	-0.034146	
0.014634	-0.039024	-0.04878	
0.078048	-0.068292	-0.063414	
0.102438	-0.053658	-0.058536	
0.12195	-0.034146	-0.043902	
0.04878	-0.02439	-0.039024	
0.087804	-0.068292	-0.063414	
0.126828	-0.063414	-0.068292	
0.102438	-0.029268	-0.04878	
0.039024	-0.04878	-0.04878	
0.107316	-0.063414	-0.068292	
0.131706	-0.043902	-0.058536	
0.156096	-0.019512	-0.034146	
0.082926	-0.009756	-0.02439	
0.126828	-0.043902	-0.039024	
0.17073	-0.019512	-0.034146	
0.151218	0.02439	0	
0.087804	0.004878	0.004878	
0.156096	-0.009756	-0.014634	
0.180486	0.009756	-0.004878	
0.204876	0.039024	0.019512	
0.136584	0.04878	0.029268	
0.185364	0.014634	0.009756	
0.229266	0.034146	0.014634	
0.21951	0.082926	0.04878	
0.17073	0.068292	0.04878	
0.2439	0.058536	0.039024	
0.273168	0.082926	0.053658	
0.302436	0.126828	0.082926	
0.2439	0.141462	0.09756	
0.302436	0.12195	0.092682	
0.351216	0.156096	0.102438	
0.336582	0.209754	0.151218	
0.282924	0.209754	0.160974	
0.356094	0.204876	0.151218	
0.380484	0.229266	0.165852	
0.404874	0.263412	0.185364	
0.326826	0.273168	0.19512	
0.321948	0.239022	0.175608	
0.399996	0.253656	0.175608	
0.356094	0.273168	0.190242	
0.263412	0.229266	0.165852	
0.297558	0.180486	0.12195	
0.302436	0.185364	0.117072	
0.307314	0.185364	0.107316	
0.185364	0.112194	0.068292	
0.160974	0.058536	0.02439	
0.209754	0.043902	0.009756	
0.160974	0.053658	0.009756	
0.07317	0	-0.019512	
0.107316	-0.053658	-0.068292	
0.117072	-0.04878	-0.063414	
0.131706	-0.043902	-0.058536	
0.029268	-0.068292	-0.078048	
0.019512	-0.092682	-0.09756	
0.092682	-0.092682	-0.09756	
0.053658	-0.068292	-0.078048	
-0.014634	-0.092682	-0.082926	
0.034146	-0.117072	-0.102438	
0.053658	-0.102438	-0.09756	
0.07317	-0.078048	-0.082926	
-0.009756	-0.07317	-0.07317	
-0.014634	-0.112194	-0.09756	
0.063414	-0.09756	-0.09756	
0.034146	-0.068292	-0.068292	
-0.029268	-0.087804	-0.07317	
0.019512	-0.107316	-0.087804	
0.043902	-0.082926	-0.082926	
0.063414	-0.058536	-0.063414	
-0.014634	-0.058536	-0.058536	
-0.019512	-0.09756	-0.082926	
0.053658	-0.087804	-0.082926	
0.029268	-0.043902	-0.053658	
-0.034146	-0.068292	-0.053658	
0.014634	-0.092682	-0.078048	
0.034146	-0.078048	-0.07317	
0.053658	-0.053658	-0.053658	
-0.02439	-0.043902	-0.043902	
-0.029268	-0.082926	-0.068292	
0.043902	-0.07317	-0.063414	
0.014634	-0.043902	-0.04878	
-0.04878	-0.058536	-0.04878	
0.004878	-0.087804	-0.07317	
0.02439	-0.07317	-0.063414	
0.04878	-0.053658	-0.043902	
-0.034146	-0.04878	-0.039024	
-0.034146	-0.082926	-0.068292	
0.043902	-0.082926	-0.07317	
0.014634	-0.053658	-0.04878	
-0.053658	-0.078048	-0.058536	
0	-0.102438	-0.078048	
0.02439	-0.082926	-0.07317	
0.043902	-0.063414	-0.063414	
-0.034146	-0.058536	-0.053658	
-0.039024	-0.107316	-0.087804	
0.039024	-0.102438	-0.092682	
0.009756	-0.07317	-0.068292	
-0.053658	-0.09756	-0.082926	
0.004878	-0.12195	-0.09756	
0.019512	-0.102438	-0.092682	
0.034146	-0.082926	-0.078048	
-0.034146	-0.078048	-0.068292	
-0.039024	-0.112194	-0.09756	
0.029268	-0.107316	-0.09756	
0	-0.078048	-0.068292	
-0.058536	-0.09756	-0.07317	
0	-0.117072	-0.09756	
0.019512	-0.102438	-0.087804	
0.034146	-0.078048	-0.068292	
-0.043902	-0.07317	-0.058536	
-0.04878	-0.107316	-0.082926	
0.02439	-0.09756	-0.087804	
0	-0.068292	-0.063414	
-0.063414	-0.087804	-0.07317	
-0.014634	-0.107316	-0.087804	
0.004878	-0.092682	-0.082926	
0.029268	-0.068292	-0.063414	
-0.04878	-0.063414	-0.058536	
-0.053658	-0.102438	-0.082926	
0.019512	-0.107316	-0.087804	
0	-0.068292	-0.063414	
-0.068292	-0.092682	-0.078048	
-0.014634	-0.12195	-0.09756	
0.004878	-0.102438	-0.092682	
0.02439	-0.082926	-0.082926	
-0.043902	-0.07317	-0.07317	
-0.04878	-0.112194	-0.092682	
0.019512	-0.107316	-0.09756	
-0.004878	-0.07317	-0.07317	
-0.068292	-0.092682	-0.078048	
-0.009756	-0.117072	-0.09756	
0.009756	-0.102438	-0.092682	
0.029268	-0.078048	-0.078048	
-0.043902	-0.078048	-0.07317	
-0.053658	-0.107316	-0.092682	
0.02439	-0.102438	-0.092682	
-0.004878	-0.068292	-0.07317	
-0.078048	-0.09756	-0.078048	
-0.02439	-0.117072	-0.102438	
0	-0.102438	-0.09756	
0.019512	-0.082926	-0.082926	
-0.063414	-0.082926	-0.07317	
-0.068292	-0.12195	-0.09756	
0.009756	-0.117072	-0.102438	
-0.019512	-0.092682	-0.082926	
-0.087804	-0.112194	-0.092682	
-0.034146	-0.151218	-0.117072	
-0.014634	-0.136584	-0.117072	
0.004878	-0.12195	-0.107316	
-0.07317	-0.117072	-0.09756	
-0.078048	-0.160974	-0.126828	
-0.009756	-0.160974	-0.131706	
-0.034146	-0.136584	-0.112194	
-0.107316	-0.14634	-0.107316	
-0.043902	-0.165852	-0.126828	
-0.019512	-0.141462	-0.112194	
0	-0.112194	-0.087804	
-0.078048	-0.102438	-0.07317	
-0.082926	-0.12195	-0.082926	
0.009756	-0.102438	-0.087804	
-0.014634	-0.068292	-0.058536	
-0.078048	-0.082926	-0.068292	
-0.014634	-0.09756	-0.092682	
0.004878	-0.082926	-0.082926	
0.02439	-0.063414	-0.063414	
-0.058536	-0.063414	-0.058536	
-0.063414	-0.09756	-0.078048	
0.014634	-0.087804	-0.082926	
-0.004878	-0.053658	-0.063414	
-0.07317	-0.07317	-0.068292	
-0.014634	-0.09756	-0.087804	
0.004878	-0.082926	-0.082926	
0.02439	-0.063414	-0.063414	
-0.058536	-0.053658	-0.058536	
-0.063414	-0.087804	-0.078048	
0.019512	-0.082926	-0.078048	
-0.009756	-0.04878	-0.053658	
-0.07317	-0.07317	-0.053658	
-0.009756	-0.092682	-0.107316	
0.009756	-0.07317	-0.082926	
0.034146	-0.043902	-0.043902	
-0.029268	-0.034146	-0.039024	
0.029268	-0.043902	-0.053658	
0.07317	-0.039024	-0.053658	
0.034146	-0.014634	-0.02439	
-0.029268	-0.039024	-0.029268	
0.034146	-0.053658	-0.04878	
0.04878	-0.039024	-0.039024	
0.063414	-0.02439	-0.029268	
-0.043902	-0.053658	-0.02439	
-0.063414	-0.078048	-0.068292	
0.009756	-0.082926	-0.078048	
-0.019512	-0.053658	-0.058536	
-0.092682	-0.082926	-0.063414	
-0.04878	-0.107316	-0.082926	
-0.029268	-0.09756	-0.078048	
-0.009756	-0.078048	-0.063414	
-0.087804	-0.068292	-0.058536	
-0.092682	-0.102438	-0.07317	
-0.019512	-0.102438	-0.07317	
-0.043902	-0.068292	-0.058536	
-0.102438	-0.087804	-0.063414	
-0.039024	-0.107316	-0.078048	
-0.019512	-0.092682	-0.07317	
0	-0.07317	-0.058536	
-0.07317	-0.068292	-0.04878	
-0.034146	-0.102438	-0.078048	
0.009756	-0.102438	-0.082926	
0.004878	-0.107316	-0.087804	
-0.043902	-0.156096	-0.117072	
0.029268	-0.160974	-0.112194	
0.063414	-0.117072	-0.063414	
0.09756	0	0.063414	
0.053658	0.185364	0.248778	
0.043902	0.419508	0.43902	
0.07317	0.551214	0.531702	
-0.09756	0.653652	0.599994	
-0.39024	0.429264	0.409752	
-0.478044	0.07317	0.092682	
-0.478044	-0.043902	0	
-0.482922	-0.204876	-0.107316	
-0.492678	-0.2439	-0.126828	
-0.287802	-0.21951	-0.107316	
-0.180486	-0.19512	-0.09756	
-0.112194	-0.12195	-0.058536	
-0.112194	-0.112194	-0.058536	
-0.009756	-0.117072	-0.082926	
0.029268	-0.09756	-0.078048	
0.068292	-0.07317	-0.07317	
0	-0.068292	-0.068292	
0.04878	-0.09756	-0.092682	
0.092682	-0.082926	-0.092682	
0.068292	-0.053658	-0.068292	
0.009756	-0.078048	-0.07317	
0.063414	-0.092682	-0.087804	
0.087804	-0.078048	-0.078048	
0.112194	-0.043902	-0.058536	
0.039024	-0.029268	-0.043902	
0.034146	-0.058536	-0.053658	
0.117072	-0.04878	-0.058536	
0.09756	-0.009756	-0.034146	
0.02439	-0.034146	-0.039024	
0.082926	-0.058536	-0.053658	
0.107316	-0.039024	-0.043902	
0.126828	-0.019512	-0.034146	
0.04878	-0.009756	-0.029268	
0.043902	-0.04878	-0.043902	
0.12195	-0.039024	-0.04878	
0.09756	-0.009756	-0.019512	
0.039024	-0.019512	-0.019512	
0.102438	-0.039024	-0.039024	
0.126828	-0.019512	-0.029268	
0.156096	0.004878	-0.009756	
0.082926	0.014634	0	
0.131706	-0.009756	-0.009756	
0.175608	0.004878	-0.004878	
0.165852	0.053658	0.02439	
0.102438	0.034146	0.029268	
0.17073	0.019512	0.014634	
0.199998	0.043902	0.02439	
0.229266	0.07317	0.043902	
0.165852	0.082926	0.058536	
0.21951	0.053658	0.04878	
0.26829	0.082926	0.053658	
0.263412	0.126828	0.078048	
0.209754	0.117072	0.087804	
0.282924	0.117072	0.082926	
0.31707	0.14634	0.09756	
0.351216	0.190242	0.126828	
0.297558	0.204876	0.14634	
0.346338	0.185364	0.141462	
0.395118	0.214632	0.151218	
0.385362	0.263412	0.185364	
0.326826	0.263412	0.185364	
0.385362	0.253656	0.180486	
0.404874	0.273168	0.185364	
0.424386	0.29268	0.199998	
0.31707	0.29268	0.209754	
0.307314	0.248778	0.165852	
0.36585	0.2439	0.160974	
0.312192	0.248778	0.156096	
0.209754	0.190242	0.131706	
0.234144	0.136584	0.078048	
0.239022	0.131706	0.068292	
0.248778	0.117072	0.053658	
0.117072	0.07317	0.029268	
0.09756	0.029268	-0.004878	
0.160974	0.02439	-0.014634	
0.117072	0.034146	-0.009756	
0.02439	-0.004878	-0.029268	
0.058536	-0.043902	-0.053658	
0.078048	-0.034146	-0.053658	
0.09756	-0.019512	-0.043902	
-0.004878	-0.039024	-0.034146	
-0.014634	-0.058536	-0.063414	
0.063414	-0.058536	-0.063414	
0.034146	-0.02439	-0.043902	
-0.034146	-0.039024	-0.043902	
0.02439	-0.068292	-0.068292	
0.043902	-0.053658	-0.058536	
0.068292	-0.029268	-0.039024	
-0.014634	-0.02439	-0.029268	
-0.019512	-0.053658	-0.053658	
0.063414	-0.043902	-0.053658	
0.043902	-0.014634	-0.029268	
-0.039024	-0.039024	-0.039024	
0.029268	-0.058536	-0.053658	
0.053658	-0.039024	-0.043902	
0.078048	-0.019512	-0.034146	
-0.004878	-0.014634	-0.029268	
-0.009756	-0.053658	-0.04878	
0.078048	-0.043902	-0.04878	
0.053658	-0.009756	-0.029268	
-0.019512	-0.029268	-0.029268	
0.039024	-0.053658	-0.04878	
0.063414	-0.039024	-0.043902	
0.087804	-0.014634	-0.034146	
0	-0.009756	-0.02439	
-0.009756	-0.053658	-0.043902	
0.078048	-0.043902	-0.04878	
0.053658	-0.009756	-0.02439	
-0.014634	-0.029268	-0.034146	
0.034146	-0.058536	-0.04878	
0.058536	-0.043902	-0.043902	
0.082926	-0.029268	-0.029268	
0	-0.019512	-0.019512	
-0.009756	-0.053658	-0.04878	
0.078048	-0.04878	-0.053658	
0.058536	-0.019512	-0.029268	
-0.02439	-0.04878	-0.039024	
0.039024	-0.068292	-0.058536	
0.063414	-0.053658	-0.053658	
0.082926	-0.029268	-0.039024	
-0.004878	-0.02439	-0.029268	
-0.014634	-0.063414	-0.053658	
0.063414	-0.053658	-0.053658	
0.043902	-0.019512	-0.039024	
-0.039024	-0.043902	-0.039024	
0.004878	-0.07317	-0.058536	
0.029268	-0.058536	-0.053658	
0.058536	-0.034146	-0.043902	
-0.034146	-0.02439	-0.034146	
-0.039024	-0.07317	-0.058536	
0.039024	-0.063414	-0.063414	
0.014634	-0.02439	-0.039024	
-0.063414	-0.043902	-0.04878	
-0.014634	-0.078048	-0.07317	
0.009756	-0.058536	-0.063414	
0.039024	-0.039024	-0.04878	
-0.053658	-0.034146	-0.043902	
-0.058536	-0.07317	-0.063414	
0.02439	-0.068292	-0.068292	
0	-0.034146	-0.04878	
-0.082926	-0.058536	-0.053658	
-0.02439	-0.082926	-0.07317	
0	-0.063414	-0.063414	
0.029268	-0.043902	-0.053658	
-0.068292	-0.043902	-0.04878	
-0.078048	-0.082926	-0.078048	
0.014634	-0.078048	-0.078048	
-0.004878	-0.043902	-0.053658	
-0.087804	-0.07317	-0.058536	
-0.02439	-0.09756	-0.082926	
0.004878	-0.082926	-0.07317	
0.034146	-0.058536	-0.058536	
-0.058536	-0.04878	-0.04878	
-0.063414	-0.087804	-0.07317	
0.02439	-0.082926	-0.07317	
0.004878	-0.043902	-0.04878	
-0.07317	-0.068292	-0.058536	
-0.014634	-0.09756	-0.082926	
0.009756	-0.082926	-0.078048	
0.039024	-0.058536	-0.063414	
-0.04878	-0.053658	-0.053658	
-0.053658	-0.092682	-0.078048	
0.034146	-0.082926	-0.082926	
0.014634	-0.053658	-0.053658	
-0.068292	-0.078048	-0.063414	
-0.004878	-0.102438	-0.082926	
0.02439	-0.082926	-0.078048	
0.053658	-0.058536	-0.058536	
-0.043902	-0.053658	-0.04878	
-0.053658	-0.092682	-0.078048	
0.04878	-0.082926	-0.078048	
0.02439	-0.043902	-0.04878	
-0.053658	-0.068292	-0.04878	
-0.004878	-0.092682	-0.07317	
0.029268	-0.078048	-0.063414	
0.063414	-0.053658	-0.04878	
-0.029268	-0.043902	-0.039024	
-0.039024	-0.092682	-0.07317	
0.04878	-0.082926	-0.07317	
0.034146	-0.043902	-0.04878	
-0.043902	-0.063414	-0.053658	
0.014634	-0.092682	-0.07317	
0.039024	-0.078048	-0.063414	
0.068292	-0.053658	-0.053658	
-0.02439	-0.04878	-0.043902	
-0.029268	-0.087804	-0.07317	
0.058536	-0.082926	-0.07317	
0.034146	-0.04878	-0.053658	
-0.053658	-0.07317	-0.063414	
0.004878	-0.102438	-0.087804	
0.034146	-0.082926	-0.082926	
0.063414	-0.063414	-0.063414	
-0.039024	-0.063414	-0.058536	
-0.053658	-0.107316	-0.087804	
0.039024	-0.09756	-0.092682	
0.014634	-0.063414	-0.063414	
-0.068292	-0.087804	-0.068292	
-0.014634	-0.117072	-0.09756	
0.014634	-0.09756	-0.092682	
0.043902	-0.078048	-0.078048	
-0.053658	-0.07317	-0.068292	
-0.068292	-0.12195	-0.09756	
0.02439	-0.117072	-0.09756	
0.004878	-0.078048	-0.082926	
-0.082926	-0.107316	-0.087804	
-0.029268	-0.14634	-0.117072	
0	-0.131706	-0.117072	
0.029268	-0.117072	-0.107316	
-0.063414	-0.141462	-0.102438	
-0.07317	-0.17073	-0.141462	
0.019512	-0.175608	-0.14634	
0	-0.151218	-0.136584	
-0.087804	-0.185364	-0.151218	
-0.029268	-0.229266	-0.185364	
0	-0.21951	-0.185364	
0.029268	-0.209754	-0.180486	
-0.063414	-0.239022	-0.19512	
-0.068292	-0.263412	-0.21951	
0.039024	-0.258534	-0.229266	
0.043902	-0.209754	-0.209754	
-0.034146	-0.2439	-0.21951	
0.004878	-0.302436	-0.253656	
0.034146	-0.29268	-0.253656	
0.068292	-0.278046	-0.248778	
-0.039024	-0.312192	-0.248778	
-0.053658	-0.351216	-0.29268	
0.029268	-0.356094	-0.307314	
-0.009756	-0.346338	-0.307314	
-0.126828	-0.380484	-0.326826	
-0.185364	-0.424386	-0.360972	
-0.185364	-0.41463	-0.356094	
-0.258534	-0.395118	-0.346338	
-0.346338	-0.385362	-0.336582	
-0.360972	-0.424386	-0.36585	
-0.214632	-0.424386	-0.36585	
-0.239022	-0.380484	-0.336582	
-0.395118	-0.39024	-0.326826	
-0.312192	-0.399996	-0.336582	
-0.258534	-0.375606	-0.326826	
-0.204876	-0.336582	-0.302436	
-0.36585	-0.321948	-0.287802	
-0.395118	-0.34146	-0.29268	
-0.239022	-0.31707	-0.282924	
-0.2439	-0.253656	-0.2439	
-0.385362	-0.263412	-0.234144	
-0.287802	-0.302436	-0.263412	
-0.204876	-0.282924	-0.258534	
-0.126828	-0.239022	-0.229266	
-0.239022	-0.199998	-0.160974	
-0.253656	-0.112194	-0.058536	
-0.04878	-0.039024	0.009756	
-0.063414	0.258534	0.258534	
-0.258534	0.556092	0.507312	
-0.302436	0.653652	0.595116	
-0.346338	0.599994	0.546336	
-0.521946	0.404874	0.380484	
-0.692676	0.09756	0.14634	
-0.7317	-0.126828	-0.019512	
-0.482922	-0.185364	-0.058536	
-0.307314	-0.092682	-0.014634	
-0.282924	-0.043902	0.019512	
-0.04878	-0.004878	0.02439	
0.04878	0.029268	0.039024	
0.151218	0.087804	0.068292	
0.053658	0.117072	0.082926	
0.039024	0.102438	0.063414	
0.229266	0.126828	0.063414	
0.253656	0.17073	0.102438	
0.117072	0.160974	0.112194	
0.224388	0.156096	0.102438	
0.312192	0.185364	0.12195	
0.399996	0.229266	0.160974	
0.29268	0.2439	0.180486	
0.278046	0.229266	0.175608	
0.478044	0.253656	0.190242	
0.507312	0.321948	0.234144	
0.356094	0.321948	0.239022	
0.443898	0.29268	0.21951	
0.51219	0.307314	0.229266	
0.580482	0.331704	0.239022	
0.429264	0.336582	0.248778	
0.404874	0.29268	0.21951	
0.590238	0.287802	0.21951	
0.580482	0.321948	0.239022	
0.41463	0.29268	0.224388	
0.4878	0.258534	0.19512	
0.546336	0.26829	0.199998	
0.60975	0.278046	0.209754	
0.443898	0.253656	0.214632	
0.41463	0.229266	0.180486	
0.595116	0.234144	0.175608	
0.604872	0.26829	0.204876	
0.448776	0.248778	0.204876	
